ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
1820,2023-03-23 00:00:00,Casa,131.27903801478365,7.0,48.0
1821,2023-05-22 00:00:00,Eletrônico ,159.85745250860367,2.0,21.0
1822,2023-10-08 00:00:00,Alimentos,174.47011941391872,9.0,59.0
1823,2023-07-30 00:00:00,Roupas,159.8053241275843,1.0,34.0
1824,2023-07-17 00:00:00,Beleza,73.17791772017867,,
1825,2023-05-28 00:00:00,Alimentos,106.60507031442808,4.0,28.0
1826,2023-06-02 00:00:00,Alimentos,113.07854372201211,5.0,56.0
1827,Sem Data,Eletrônicos,47.99465446058997,6.0,50.0
1828,2023-10-03 00:00:00,Eletrônicos,127.52804156733322,8.0,68.0
1829,2023-10-28 00:00:00,Casa,94.2466320673957,2.0,71.0
1830,2023-06-25 00:00:00,Alimentos,124.05963647148405,1.0,54.0
1831,2023-11-02 00:00:00,Eletrônicos,104.1682373742629,4.0,69.0
1832,2023-02-22 00:00:00,Eletrônicos,143.69548263035813,2.0,69.0
1833,2023-07-16 00:00:00,Eletrônicos,213.76007715317573,4.0,46.0
1834,2023-08-30 00:00:00,Alimentos,218.52857898510513,4.0,67.0
1835,2023-09-01 00:00:00,Roupas,218.26296432046198,6.0,21.0
1836,2023-09-27 00:00:00,Beleza,263.4257269381007,4.0,62.0
1837,2023-08-21 00:00:00,csa,161.52403958178655,5.0,
1838,2023-04-11 00:00:00,Eletrônico ,102.16205744354005,5.0,59.0
1839,2023-02-22 00:00:00,Casa,87.53489593894726,4.0,64.0
1840,2023-03-22 00:00:00,Beleza,125.97082962894157,8.0,72.0
1841,2023-04-15 00:00:00,Casa,160.8946556072942,8.0,23.0
1842,2023-01-09 00:00:00,Casa,217.91396890590744,5.0,72.0
1843,2023-10-16 00:00:00,Eletrônicos,226.42559728795356,2.0,51.0
1844,2023-05-03 00:00:00,Roupas,136.89065056552025,9.0,59.0
1845,2023-03-09 00:00:00,Eletrônicos,104.90372081368005,5.0,65.0
1846,2023-07-19 00:00:00,Beleza,175.5989294270396,,42.0
1847,2023-12-20 00:00:00,Roupas,131.498917755506,2.0,62.0
1848,2023-03-12 00:00:00,Alimentos,196.99116728335395,9.0,43.0
1849,2023-04-17 00:00:00,Alimentos,126.76179978210683,9.0,42.0
1850,2023-03-04 00:00:00,ROUPAS,137.2617493313561,4.0,59.0
1851,2023-02-03 00:00:00,Alimentos,120.9010594060688,5.0,40.0
1852,2023-02-23 00:00:00,Casa,175.94856435727507,2.0,26.0
1853,2023-11-19 00:00:00,Roupas,"R$ 249,07",7.0,53.0
1854,2023-03-28 00:00:00,Casa,224.23651438783932,5.0,51.0
1855,2023-01-05 00:00:00,Roupas,231.91100571420847,9.0,70.0
1856,2023-02-09 00:00:00,Alimentos,79.94171402015061,5.0,50.0
1857,2023-07-15 00:00:00,Alimentos,187.01650184867643,7.0,
1858,2023-12-22 00:00:00,Alimentos,176.26508698892394,2.0,23.0
1859,2023-07-23 00:00:00,Eletrônicos,102.90513184652738,1.0,69.0
1860,2023-08-02 00:00:00,Roupas,97.7267342378549,5.0,29.0
1861,2023-09-21 00:00:00,Beleza,207.65306441745835,9.0,48.0
1862,2023-04-30 00:00:00,Alimentos,226.54522420663153,2.0,63.0
1863,2023-02-22 00:00:00,Alimentos,198.75647121292945,2.0,
1864,2023-03-21 00:00:00,Beleza,155.89640247002242,9.0,73.0
1865,2023-10-21 00:00:00,Eletrônicos,118.79041801129087,5.0,68.0
1866,2023-03-17 00:00:00,Beleza,139.96610101258213,3.0,26.0
1867,2023-09-22 00:00:00,Casa,112.92430710603396,4.0,19.0
1868,2023-08-13 00:00:00,Alimentos,98.70745057171987,3.0,31.0
1869,2023-03-20 00:00:00,Beleza,190.24895259575425,8.0,
1870,2023-07-28 00:00:00,Beleza,193.2251322795703,8.0,64.0
1871,2023-12-26 00:00:00,Roupas,211.8377001853193,3.0,52.0
1872,2023-08-28 00:00:00,Casa,171.75571907621014,3.0,37.0
1873,2023-02-07 00:00:00,Roupas,"R$ 47,89",6.0,70.0
1874,2023-06-09 00:00:00,Casa,172.16708771624258,8.0,186.0
1875,2023-01-30 00:00:00,Beleza,135.18174987093724,1.0,45.0
1876,2023-11-23 00:00:00,Beleza,146.43449482133286,1.0,42.0
1877,2023-11-13 00:00:00,Eletrônicos,240.94615491619146,7.0,50.0
1878,2023-10-23 00:00:00,Alimentos,151.32680703464789,1.0,38.0
1879,2023-08-16 00:00:00,Alimentos,145.97199930325087,1.0,51.0
1880,2023-10-31 00:00:00,Roupas,181.25631192928194,8.0,28.0
1881,2023-11-03 00:00:00,Eletrônicos,"R$ 124,45",1.0,59.0
1882,2023-05-04 00:00:00,Roupas,,4.0,37.0
1883,2023-12-03 00:00:00,Eletrônicos,187.9773660261042,9.0,53.0
1884,2023-01-14 00:00:00,Eletrônicos,223.4830414485208,7.0,
1885,2023-02-17 00:00:00,Eletrônicos,157.60791620840538,6.0,45.0
1886,2023-11-02 00:00:00,Eletrônicos,211.7662072850028,7.0,63.0
1887,2023-01-10 00:00:00,Roupas,244.10859705474527,3.0,
1888,2023-08-17 00:00:00,Alimentos,160.65592314670815,1.0,69.0
1889,2023-04-28 00:00:00,Beleza,"R$ 115,61",7.0,28.0
1890,2023-02-11 00:00:00,Casa,218.11694932583748,9.0,22.0
1891,2023-07-04 00:00:00,Roupas,186.32944974574198,2.0,22.0
1892,2023-04-06 00:00:00,Casa,190.6877572734965,,53.0
1893,2023-07-22 00:00:00,Roupas,116.25259792444845,5.0,56.0
1894,2023-10-08 00:00:00,Alimentos,,7.0,25.0
1895,2023-10-12 00:00:00,Alimentos,116.91084791303157,7.0,37.0
1896,2023-11-06 00:00:00,Beleza,117.22126100058351,3.0,19.0
1897,2023-09-18 00:00:00,Beleza,85.56328415583519,3.0,40.0
1898,2023-06-26 00:00:00,Eletrônicos,83.06748788257958,7.0,30.0
1899,2023-02-26 00:00:00,Alimentos,160.85860010811078,7.0,74.0
1900,2023-09-16 00:00:00,eletronico,106.31904552931172,9.0,25.0
1901,2023-07-06 00:00:00,Beleza,183.21714384292474,8.0,68.0
1902,2023-07-29 00:00:00,roupa,90.70575657044336,8.0,27.0
1903,2023-09-25 00:00:00,Casa,181.40243928190526,8.0,66.0
1904,2023-09-26 00:00:00,Eletrônicos,124.12713198605942,9.0,50.0
1905,2023-12-12 00:00:00,Roupas,105.11383585156577,5.0,63.0
1906,2023-03-13 00:00:00,Casa,210.104102325024,4.0,25.0
1907,2023-11-10 00:00:00,Alimentos,192.47057895965784,7.0,74.0
1908,2023-10-08 00:00:00,Casa,"R$ 103,55",5.0,74.0
1909,2023-12-08 00:00:00,Roupas,91.22196825268152,6.0,38.0
1910,2023-06-13 00:00:00,Alimentos,185.03118230643634,6.0,50.0
1911,2023-12-10 00:00:00,Roupas,213.6965399713214,6.0,29.0
1912,2023-11-05 00:00:00,Alimentos,168.1886327125767,3.0,59.0
1913,2023-02-24 00:00:00,ELETRONICOS,161.75200010560823,4.0,71.0
1914,2023-01-28 00:00:00,Alimentos,163.26648259760154,5.0,36.0
1915,2023-06-06 00:00:00,Roupas,,8.0,25.0
1916,2023-12-20 00:00:00,Eletrônicos,162.4300010952647,,41.0
1917,2023-03-21 00:00:00,Roupas,190.9273132958673,1.0,73.0
1918,2023-12-01 00:00:00,Beleza,173.27907978366508,3.0,72.0
1919,2023-12-07 00:00:00,Casa,221.74761416825285,7.0,42.0
1920,2023-04-22 00:00:00,Beleza,,3.0,73.0
1921,2023-04-28 00:00:00,Alimentos,205.09556428355415,2.0,59.0
1922,2023-11-08 00:00:00,Eletrônicos,106.56722095380812,9.0,24.0
1923,2023-02-09 00:00:00,Alimentos,202.42444341340803,8.0,46.0
1924,2023-12-08 00:00:00,Beleza,121.33020335626627,6.0,49.0
1925,2023-10-20 00:00:00,Alimentos,154.3944052770024,6.0,38.0
1926,2023-07-10 00:00:00,Roupas,126.58268604095566,3.0,68.0
1927,2023-11-25 00:00:00,Alimentos,105.56073274777823,4.0,22.0
1928,2023-03-23 00:00:00,Beleza,200.3477855260694,6.0,37.0
1929,2023-11-29 00:00:00,Beleza,99.15645353125402,7.0,54.0
1930,2023-03-24 00:00:00,Eletrônicos,192.61286949834022,4.0,23.0
1931,2023-10-31 00:00:00,Beleza,"R$ 203,74",7.0,58.0
1932,2023-09-19 00:00:00,Beleza,159.69397223934132,3.0,35.0
1933,2023-12-09 00:00:00,Roupas,131.7822929785667,5.0,66.0
1934,2023-02-15 00:00:00,Eletrônicos,107.63409138240984,3.0,32.0
1935,2023-01-26 00:00:00,Eletrônicos,155.24237478619222,4.0,35.0
1936,2023-10-02 00:00:00,Eletrônicos,176.2748680911493,6.0,60.0
1937,2023-02-08 00:00:00,Roupas,216.66952736094618,1.0,65.0
1938,2023-12-22 00:00:00,Casa,80.92264638817844,7.0,36.0
1939,2023-05-23 00:00:00,Eletrônicos,244.75723750452278,7.0,50.0
1940,2023-10-29 00:00:00,Beleza,"R$ 140,43",8.0,40.0
1941,2023-08-01 00:00:00,Eletrônicos,151.95471118234505,5.0,66.0
1942,2023-05-27 00:00:00,Casa,230.04687036955266,9.0,26.0
1943,2023-09-01 00:00:00,Eletrônicos,221.29680042927447,7.0,43.0
1944,2023-01-30 00:00:00,Casa,76.71241379331174,6.0,26.0
1945,2023-10-02 00:00:00,Roupas,154.931066667721,6.0,57.0
1946,2023-03-14 00:00:00,Alimentos,240.14729018950885,7.0,33.0
1947,2023-10-04 00:00:00,Casa,"R$ 194,73",8.0,70.0
1948,2023-04-26 00:00:00,Eletrônicos,97.32541095568311,8.0,58.0
1949,2023-08-08 00:00:00,Alimentos,165.45557064377226,1.0,30.0
1950,2023-01-09 00:00:00,Beleza,31.627135477569965,6.0,69.0
1951,2023-12-26 00:00:00,Beleza,166.34393834242945,9.0,39.0
1952,2023-12-24 00:00:00,Alimentos,,3.0,47.0
1953,2023-01-09 00:00:00,Alimentos,175.91859499180757,3.0,64.0
1954,2023-08-30 00:00:00,Alimentos,216.1345493987289,1.0,32.0
1955,2023-07-28 00:00:00,Alimentos,121.09456418468126,1.0,46.0
1956,2023-01-04 00:00:00,Beleza,95.78971361685703,6.0,71.0
1957,2023-06-26 00:00:00,Casa,77.89972591897944,1.0,33.0
1958,2023-02-08 00:00:00,Roupas,116.69363599182705,3.0,60.0
1959,2023-12-23 00:00:00,Alimentos,167.99446197259323,3.0,48.0
1960,2023-05-01 00:00:00,Casa,37.279040488025856,4.0,30.0
1961,2023-10-15 00:00:00,Casa,51.461359023062826,5.0,23.0
1962,2023-12-23 00:00:00,Eletrônicos,193.241307343891,9.0,65.0
1963,2023-01-22 00:00:00,Beleza,109.85423745867898,,25.0
1964,2023-06-13 00:00:00,Casa,124.30128181393978,8.0,66.0
1965,2023-10-18 00:00:00,Alimentos,230.07591655703465,3.0,48.0
1966,2023-03-23 00:00:00,Casa,99.89501836425617,7.0,70.0
1967,2023-09-10 00:00:00,Beleza,,5.0,27.0
1968,2023-03-03 00:00:00,Roupas,122.44925737643456,3.0,59.0
1969,2023-10-08 00:00:00,Casa,29.31946737683799,7.0,48.0
1970,2023-09-28 00:00:00,Alimentos,197.29772727420192,6.0,24.0
1971,2023-02-09 00:00:00,Roupas,123.16917786048133,2.0,30.0
1972,2023-01-31 00:00:00,Alimentos,134.58866353601687,9.0,37.0
1973,2023-09-13 00:00:00,Beleza,184.33884105678388,3.0,37.0
1974,2023-02-22 00:00:00,ELETRONICOS,115.90846283516093,2.0,54.0
1975,2023-09-01 00:00:00,Casa,163.4203018980558,4.0,58.0
1976,2023-05-18 00:00:00,Roupas,75.54656536590988,2.0,41.0
1977,2023-04-26 00:00:00,Casa,206.93981605291086,8.0,67.0
1978,2023-11-06 00:00:00,Casa,"R$ 152,63",3.0,73.0
1979,2023-12-31 00:00:00,CASA,124.33720033009791,9.0,
1980,2023-03-23 00:00:00,Casa,171.87493919190575,5.0,58.0
1981,2023-05-03 00:00:00,Casa,220.4185164603928,6.0,30.0
1982,2023-09-15 00:00:00,Eletrônicos,200.5612028424351,5.0,50.0
1983,2023-03-13 00:00:00,Roupas,147.7717859017392,8.0,71.0
1984,2023-04-18 00:00:00,Roupas,104.5809651581639,9.0,36.0
1985,2023-01-07 00:00:00,Beleza,154.91669594994104,4.0,23.0
1986,2023-11-11 00:00:00,Beleza,172.12276244126576,6.0,53.0
1987,2023-05-12 00:00:00,Beleza,212.78922073490594,2.0,18.0
1988,2023-12-21 00:00:00,Alimentos,184.6714891002425,7.0,53.0
1989,2023-02-05 00:00:00,Beleza,204.79827640049456,7.0,50.0
1990,2023-01-17 00:00:00,Eletrônicos,147.95348666368022,3.0,62.0
1991,2023-06-16 00:00:00,Beleza,188.9963933629696,3.0,19.0
1992,2023-10-01 00:00:00,Alimentos,242.59089195953027,6.0,20.0
1993,2023-12-29 00:00:00,csa,183.27334724216573,3.0,64.0
1994,2023-09-29 00:00:00,Eletrônicos,100.23445631865147,9.0,57.0
1995,2023-06-12 00:00:00,Beleza,131.78583390961958,2.0,50.0
1996,2023-10-04 00:00:00,Roupas,178.6204284709526,3.0,62.0
1997,2023-11-10 00:00:00,Roupas,109.21050565337205,9.0,71.0
1998,2023-09-21 00:00:00,Roupas,221.998283201558,1.0,49.0
1999,2023-09-11 00:00:00,Alimentos,157.83937788418885,4.0,62.0
2000,2023-04-22 00:00:00,Roupas,109.25353232935119,3.0,59.0
2001,2023-09-12 00:00:00,Eletrônicos,269.08581947092637,2.0,47.0
2002,2023-05-02 00:00:00,Eletrônicos,193.5880056386335,1.0,62.0
2003,2023-03-07 00:00:00,Beleza,203.51320808541027,3.0,
2004,2023-01-06 00:00:00,Eletrônicos,171.21732065725965,,26.0
2005,2023-05-09 00:00:00,Eletrônicos,99.34552776118679,9.0,38.0
2006,2023-09-14 00:00:00,Beleza,302.5594009039171,4.0,73.0
2007,2023-07-19 00:00:00,Alimentos,96.54002860332847,8.0,54.0
2008,2023-02-13 00:00:00,Beleza,221.55080297263385,7.0,39.0
2009,2023-08-09 00:00:00,Casa,238.40542480784387,5.0,69.0
2010,2023-12-13 00:00:00,Eletrônicos,181.50306788775518,6.0,22.0
2011,2023-04-05 00:00:00,Beleza,92.5406548324255,4.0,33.0
2012,2023-11-27 00:00:00,Roupas,246.13559752811733,9.0,21.0
2013,2023-05-27 00:00:00,Beleza,139.27150729099242,8.0,60.0
2014,2023-05-12 00:00:00,Roupas,222.11375086328619,6.0,73.0
2015,2023-05-01 00:00:00,Eletrônicos,216.85179934624432,3.0,24.0
2016,2023-07-06 00:00:00,Beleza,150.4940559354622,1.0,21.0
2017,2023-11-14 00:00:00,Eletrônicos,179.20382328850351,4.0,23.0
2018,2023-01-19 00:00:00,Eletrônicos,117.40399220202048,5.0,35.0
2019,2023-02-11 00:00:00,Eletrônicos,211.21271747708664,2.0,53.0
2020,2023-04-17 00:00:00,Eletrônicos,184.160335827118,1.0,45.0
2021,2023-04-20 00:00:00,Beleza,203.71308222785308,9.0,50.0
2022,2023-11-27 00:00:00,Eletrônicos,106.49280123294099,2.0,44.0
2023,2023-07-09 00:00:00,Alimentos,121.51257633860253,4.0,66.0
2024,2023-05-30 00:00:00,Alimentos,117.94302501026489,6.0,46.0
2025,2023-01-29 00:00:00,Eletrônicos,68.26708795272108,1.0,67.0
2026,2023-01-08 00:00:00,Alimentos,,4.0,46.0
2027,2023-11-01 00:00:00,Alimentos,126.30945609276807,5.0,70.0
2028,2023-09-26 00:00:00,Roupas,267.828608200752,9.0,53.0
2029,2023-08-03 00:00:00,Roupas,267.9523873900463,2.0,31.0
2030,2023-01-20 00:00:00,Alimentos,111.61455487090866,9.0,54.0
2031,2023-09-13 00:00:00,Casa,138.94860952038633,3.0,34.0
2032,2023-06-14 00:00:00,Casa,114.27963857845728,9.0,65.0
2033,2023-04-26 00:00:00,Eletrônicos,78.90570792663523,1.0,33.0
2034,2023-09-19 00:00:00,Alimentos,111.86155404337993,8.0,52.0
2035,2023-07-27 00:00:00,Beleza,166.266944100105,5.0,31.0
2036,2023-07-12 00:00:00,Roupas,198.7191333545294,3.0,67.0
2037,2023-04-06 00:00:00,Eletrônicos,162.10169186911392,9.0,39.0
2038,2023-07-02 00:00:00,Eletrônico ,118.04199835431714,4.0,39.0
2039,2023-06-07 00:00:00,Roupas,174.49744110088386,5.0,57.0
2040,2023-07-03 00:00:00,Eletrônicos,100.85923818417706,4.0,51.0
2041,2023-01-13 00:00:00,Casa,129.85362894407905,3.0,23.0
2042,2023-09-29 00:00:00,Roupas,95.94034915221695,9.0,21.0
2043,2023-07-12 00:00:00,Alimentos,206.86496399776033,1.0,49.0
2044,2023-01-10 00:00:00,Alimentos,108.297133387483,6.0,
2045,2023-01-07 00:00:00,Alimentos,128.74996608669863,7.0,59.0
2046,2023-08-27 00:00:00,Casa,82.01291516222206,4.0,40.0
2047,2023-12-03 00:00:00,Eletrônicos,150.49505589801,2.0,64.0
2048,2023-10-02 00:00:00,Roupas,152.63165944432805,8.0,41.0
2049,2023-02-22 00:00:00,Casa,,7.0,33.0
2050,2023-05-07 00:00:00,Roupas,192.28587788297344,3.0,33.0
2051,2023-07-10 00:00:00,Eletrônicos,202.13206410977668,4.0,22.0
2052,2023-02-15 00:00:00,Casa,127.03657140329442,9.0,65.0
2053,2023-09-09 00:00:00,Casa,132.45242919382997,2.0,31.0
2054,2023-08-18 00:00:00,Beleza,32.01490057005354,7.0,69.0
2055,2023-04-18 00:00:00,Alimentos,199.2987960000456,5.0,23.0
2056,2023-07-25 00:00:00,Alimentos,166.3019496050144,7.0,21.0
2057,2023-03-16 00:00:00,Beleza,141.12596983117962,3.0,59.0
2058,2023-05-16 00:00:00,Eletrônicos,161.48433481789237,4.0,49.0
2059,2023-05-14 00:00:00,roupa,137.29265965410343,1.0,53.0
2060,2023-05-26 00:00:00,Casa,,7.0,145.0
2061,2023-07-22 00:00:00,Casa,190.5848453019,7.0,67.0
2062,2023-02-14 00:00:00,Casa,78.3522977440544,8.0,57.0
2063,2023-08-01 00:00:00,Eletrônicos,127.24205294714928,3.0,53.0
2064,2023-02-04 00:00:00,Roupas,112.55473985808763,2.0,27.0
2065,2023-11-17 00:00:00,CASA,163.26940277722133,5.0,50.0
2066,2023-09-15 00:00:00,Alimentos,128.15000731489093,4.0,73.0
2067,2023-01-25 00:00:00,Alimentos,66.18980937827472,5.0,26.0
2068,2023-12-17 00:00:00,Roupas,107.85079177248474,2.0,27.0
2069,2023-08-31 00:00:00,Alimentos,,1.0,59.0
2070,2023-05-26 00:00:00,Alimentos,114.87643167383897,6.0,48.0
2071,2023-03-06 00:00:00,Alimentos,214.76132753215285,6.0,38.0
2072,2023-08-29 00:00:00,ROUPAS,172.94554533533162,5.0,69.0
2073,2023-06-15 00:00:00,Alimentos,169.89627675977997,9.0,38.0
2074,2023-07-03 00:00:00,Alimentos,127.48660880835918,4.0,63.0
2075,2023-05-26 00:00:00,Casa,111.46550454334705,9.0,32.0
2076,2023-05-19 00:00:00,Beleza,167.69501306656676,4.0,45.0
2077,2023-05-13 00:00:00,Beleza,199.2374509963719,3.0,70.0
2078,2023-08-11 00:00:00,Roupas,243.33018034058023,8.0,46.0
2079,2023-06-25 00:00:00,Beleza,123.41268428302166,7.0,53.0
2080,2023-10-15 00:00:00,Eletrônicos,128.50391658041013,8.0,27.0
2081,2023-08-30 00:00:00,Beleza,112.09991181112022,5.0,57.0
2082,2023-06-09 00:00:00,Beleza,192.15688434767884,1.0,45.0
2083,2023-03-23 00:00:00,Roupas,"R$ 123,19",1.0,40.0
2084,2023-04-01 00:00:00,Eletrônicos,89.5477488044126,7.0,30.0
2085,2023-02-08 00:00:00,Eletrônicos,140.7716325704951,1.0,48.0
2086,2023-12-21 00:00:00,Alimentos,66.60911642784811,3.0,65.0
2087,2023-03-15 00:00:00,Alimentos,117.23583924438131,1.0,74.0
2088,2023-07-24 00:00:00,Alimentos,155.03267860736958,5.0,45.0
2089,2023-06-21 00:00:00,Roupas,140.0177357129766,6.0,55.0
2090,2023-12-27 00:00:00,Beleza,125.91063724530962,3.0,32.0
2091,2023-01-11 00:00:00,Alimentos,119.10027862899952,8.0,46.0
2092,2023-12-15 00:00:00,csa,107.71462210402768,5.0,20.0
2093,2023-04-02 00:00:00,Roupas,142.12632895715294,5.0,63.0
2094,2023-06-25 00:00:00,Alimentos,151.92066317269757,5.0,141.0
2095,2023-09-20 00:00:00,Eletrônicos,137.491965777727,5.0,40.0
2096,2023-04-04 00:00:00,Alimentos,127.88118360417995,7.0,
2097,2023-06-22 00:00:00,Eletrônicos,147.8048130648149,6.0,29.0
2098,2023-01-17 00:00:00,Alimentos,159.0778519603007,8.0,34.0
2099,2023-04-14 00:00:00,Casa,282.96444637176944,9.0,52.0
2100,2023-08-08 00:00:00,Casa,148.88022853026072,3.0,66.0
2101,2023-03-14 00:00:00,Beleza,144.23304337258412,2.0,18.0
2102,2023-09-05 00:00:00,Casa,201.13975256533524,9.0,47.0
2103,2023-08-25 00:00:00,Roupas,56.92346118872118,4.0,74.0
2104,2023-04-26 00:00:00,roupa,"R$ 214,95",1.0,52.0
2105,2023-09-21 00:00:00,Eletrônicos,112.69982201039622,4.0,63.0
2106,2023-04-14 00:00:00,Beleza,227.05699378252422,7.0,19.0
2107,2023-08-03 00:00:00,Eletrônicos,,4.0,36.0
2108,2023-10-17 00:00:00,Beleza,223.40596031481834,5.0,72.0
2109,2023-02-15 00:00:00,Casa,109.59852010668772,9.0,71.0
2110,2023-01-31 00:00:00,Beleza,189.923028094036,7.0,61.0
2111,2023-03-26 00:00:00,Alimentos,79.54180341499641,1.0,42.0
2112,2023-02-07 00:00:00,Casa,258.1206043560842,5.0,38.0
2113,2023-05-21 00:00:00,Alimentos,181.48334497897477,8.0,71.0
2114,2023-08-20 00:00:00,Alimentos,158.98596746198984,9.0,49.0
2115,2023-10-02 00:00:00,Casa,167.46141767677747,7.0,32.0
2116,2023-04-08 00:00:00,Beleza,138.84211247259253,6.0,45.0
2117,2023-05-27 00:00:00,Roupas,118.54536008452995,5.0,
2118,2023-12-25 00:00:00,Alimentos,114.56295975865105,5.0,62.0
2119,2023-06-12 00:00:00,Beleza,,2.0,39.0
2120,2023-07-31 00:00:00,Eletrônicos,108.79255570183241,9.0,34.0
2121,2023-06-16 00:00:00,Roupas,154.02670715261397,5.0,49.0
2122,2023-09-18 00:00:00,Eletrônicos,173.05356584138468,5.0,19.0
2123,2023-04-24 00:00:00,Alimentos,222.11592609830052,1.0,71.0
2124,2023-11-12 00:00:00,Roupas,232.19307323896152,2.0,64.0
2125,2023-10-18 00:00:00,Casa,,9.0,20.0
2126,2023-04-20 00:00:00,Alimentos,,7.0,36.0
2127,2023-06-08 00:00:00,Eletrônicos,"R$ 189,43",8.0,38.0
2128,2023-06-23 00:00:00,Roupas,"R$ 53,42",6.0,51.0
2129,2023-11-08 00:00:00,Alimentos,244.89799180674453,1.0,56.0
2130,2023-05-21 00:00:00,Beleza,99.16110926752509,5.0,50.0
2131,2023-11-15 00:00:00,Alimentos,173.41538227976713,8.0,21.0
2132,2023-09-12 00:00:00,Eletrônicos,130.5066470377407,6.0,39.0
2133,2023-01-21 00:00:00,Eletrônicos,87.23292201378729,9.0,56.0
2134,2023-09-05 00:00:00,Roupas,245.12776745252057,6.0,18.0
2135,2023-04-19 00:00:00,Beleza,130.394356216824,7.0,72.0
2136,2023-03-30 00:00:00,roupa,141.95421187690155,9.0,45.0
2137,2023-03-07 00:00:00,Beleza,113.02592639351553,6.0,62.0
2138,2023-08-20 00:00:00,Roupas,121.20605341152199,3.0,31.0
2139,2023-04-29 00:00:00,Beleza,212.9463244137247,6.0,28.0
2140,2023-02-09 00:00:00,Alimentos,208.82809433340196,9.0,55.0
2141,2023-02-02 00:00:00,Roupas,173.10665944485683,8.0,27.0
2142,2023-12-11 00:00:00,Alimentos,151.87784372262277,6.0,71.0
2143,2023-04-29 00:00:00,Alimentos,123.69512324644356,9.0,61.0
2144,2023-10-18 00:00:00,Casa,46.33152380505274,8.0,47.0
2145,2023-10-02 00:00:00,Alimentos,189.54863778685578,7.0,50.0
2146,2023-03-03 00:00:00,Alimentos,112.37956100401837,2.0,43.0
2147,2023-12-15 00:00:00,Roupas,126.01589245014557,1.0,69.0
2148,2023-07-27 00:00:00,Beleza,140.3856123408175,4.0,66.0
2149,2023-12-02 00:00:00,Roupas,44.71119146810349,6.0,73.0
2150,2023-02-17 00:00:00,Casa,154.37694322156818,3.0,65.0
2151,2023-01-12 00:00:00,Eletrônicos,132.51810289668032,4.0,57.0
2152,2023-06-01 00:00:00,Alimentos,150.42557967522012,1.0,19.0
2153,2023-10-16 00:00:00,Casa,157.5069575910226,7.0,22.0
2154,2023-03-07 00:00:00,Casa,119.41196353643022,8.0,46.0
2155,2023-03-20 00:00:00,Roupas,198.13611372431137,3.0,72.0
2156,2023-06-30 00:00:00,Casa,182.099413331429,8.0,36.0
2157,2023-02-04 00:00:00,Eletrônicos,123.65831054936609,8.0,46.0
2158,2023-02-12 00:00:00,Alimentos,232.93527650795278,3.0,47.0
2159,2023-05-12 00:00:00,Alimentos,163.93095663792087,6.0,40.0
2160,2023-04-20 00:00:00,Roupas,163.8929862348955,9.0,48.0
2161,2023-10-17 00:00:00,Beleza,228.22061097968043,1.0,59.0
2162,2023-05-16 00:00:00,Alimentos,162.0660441969012,3.0,37.0
2163,Sem Data,Beleza,131.1230107497382,3.0,66.0
2164,2023-01-12 00:00:00,Alimentos,214.37865018066736,8.0,56.0
2165,2023-09-01 00:00:00,Eletrônicos,61.32378965325657,7.0,35.0
2166,2023-02-27 00:00:00,Eletrônicos,131.8936802339848,9.0,48.0
2167,2023-03-15 00:00:00,Roupas,,6.0,23.0
2168,2023-09-08 00:00:00,Beleza,158.01835535572783,9.0,21.0
2169,2023-05-22 00:00:00,Casa,280.2237985330071,7.0,25.0
2170,2023-12-23 00:00:00,Beleza,128.79109491182717,5.0,26.0
2171,2023-04-23 00:00:00,Alimentos,157.03706848617506,1.0,40.0
2172,2023-10-29 00:00:00,Roupas,140.6463956755767,5.0,34.0
2173,2023-11-02 00:00:00,Beleza,181.0876052302593,7.0,68.0
2174,2023-05-25 00:00:00,Casa,196.5822573515709,8.0,72.0
2175,2023-04-21 00:00:00,Roupas,179.50348094259135,3.0,69.0
2176,2023-11-15 00:00:00,Beleza,120.83466417674552,9.0,61.0
2177,2023-07-05 00:00:00,ROUPAS,171.93883360764588,4.0,41.0
2178,2023-06-14 00:00:00,Casa,"R$ 200,21",3.0,45.0
2179,2023-07-21 00:00:00,Beleza,,7.0,38.0
2180,2023-07-19 00:00:00,Alimentos,162.8227294411819,3.0,33.0
2181,2023-09-22 00:00:00,Beleza,140.81481548092876,3.0,35.0
2182,2023-12-26 00:00:00,Beleza,,7.0,24.0
2183,2023-03-23 00:00:00,Beleza,133.8351455816242,2.0,61.0
2184,2023-07-15 00:00:00,Beleza,133.91719274438424,5.0,69.0
2185,2023-05-08 00:00:00,Eletrônicos,102.88731179767143,3.0,62.0
2186,2023-09-13 00:00:00,Beleza,198.4064986233865,4.0,73.0
2187,2023-11-01 00:00:00,eletronico,,7.0,23.0
2188,2023-06-08 00:00:00,Alimentos,,9.0,65.0
2189,2023-07-08 00:00:00,Roupas,165.225184106225,5.0,24.0
2190,2023-04-05 00:00:00,Eletrônicos,210.41383867908374,5.0,55.0
2191,2023-04-17 00:00:00,Casa,75.90660179600705,1.0,68.0
2192,2023-07-04 00:00:00,Beleza,218.8831884374008,7.0,25.0
2193,2023-12-03 00:00:00,Casa,142.45706442240578,7.0,60.0
2194,2023-09-04 00:00:00,Beleza,"R$ 59,60",8.0,30.0
2195,2023-01-10 00:00:00,Alimentos,133.95731200528365,1.0,62.0
